width,depth,gate_counts_1q,gate_counts_2q,Dp1,Dp2,Dp3,POS,POF,ODR,target
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.001,0.999,0.001,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.034,0.966,0.035,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.021,0.979,0.022,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.015,0.985,0.015,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.017,0.983,0.017,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.015,0.985,0.016,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.026,0.974,0.026,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.017,0.983,0.017,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.026,0.974,0.027,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,0.037109375
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.014,0.986,0.014,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.016,0.984,0.016,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.019,0.981,0.019,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.017,0.983,0.017,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.02,0.98,0.021,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.021,0.979,0.022,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.016,0.984,0.017,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.017,0.983,0.017,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.023,0.977,0.024,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.001,0.999,0.001,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.015,0.985,0.015,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,0.06494140625
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.001,0.999,0.001,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.02,0.98,0.02,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.016,0.984,0.016,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.016,0.984,0.017,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.001,0.999,0.001,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.026,0.974,0.027,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.019,0.981,0.019,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.017,0.983,0.018,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.013,0.987,0.013,0.00244140625
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,0.08056640625
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.02,0.98,0.021,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.004,0.996,0.004,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.001,0.999,0.001,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.02,0.98,0.021,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.001,0.999,0.001,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,0.03369140625
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,0.03564453125
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.001,0.999,0.001,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.001,0.999,0.001,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.001,0.999,0.001,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,0.07861328125
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,0.046875
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.001,0.999,0.001,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.001,0.999,0.001,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.004,0.996,0.004,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.001,0.999,0.001,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,0.05078125
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.001,0.999,0.001,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.003,0.997,0.003,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.001,0.999,0.001,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.002,0.998,0.002,0.07568359375
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
15,71,117,60,0.4346852840393093,0.4381173175425297,0.4388937446338674,0.0,1.0,0.0,-1.0
